name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
02138,2022-11-22,48.3,34.1,40.5,45.8,26.6,35,20.7,45.4,0,0,0,,0,0,32,14.6,235.4,1023.9,22.2,9.9,40,3.5,3,10,2022-11-22T06:44:00,2022-11-22T16:17:02,0.99,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F2140,KOWD,AV085,72509854704,KBED,KBOS,72509014739,72505914702"
02138,2022-11-23,50.7,34.8,42.3,50.7,29.6,38,25,51,0,0,0,,0,0,20.8,12.8,299.4,1022.4,40.6,9.9,39.9,3.5,3,10,2022-11-23T06:45:11,2022-11-23T16:16:25,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F2140,KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
02138,2022-11-24,47.4,28.7,38,43.4,23.3,34,27.1,65.5,0,0,0,,0,0,15.4,10.3,234.5,1027.8,28.1,9.9,44.8,3.8,3,10,2022-11-24T06:46:22,2022-11-24T16:15:50,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F2140,KOWD,AV085,72509854704,KBED,KBOS,72509014739,72505914702"
02138,2022-11-25,52.1,40.3,46.8,52.1,35.3,43.1,39.7,77.2,0.01,100,4.17,rain,0,0,28.4,17.8,242.5,1010.9,68.6,9.6,6.9,0.5,0,10,2022-11-25T06:47:32,2022-11-25T16:15:17,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"F2140,KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
02138,2022-11-26,53.5,38.5,45.6,53.5,32.1,40.6,25.9,46.5,0,0,0,,0,0,31.6,18,277.9,1011.1,20.5,9.9,43.8,3.7,3,10,2022-11-26T06:48:41,2022-11-26T16:14:46,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F2140,KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
02138,2022-11-27,55.7,42.2,48.8,55.7,36.1,46.6,35,61.6,0.523,100,33.33,rain,0,0,35.8,14.8,203.9,1005.4,67.2,8.6,15.3,1.3,1,10,2022-11-27T06:49:50,2022-11-27T16:14:17,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"F2140,KOWD,AV085,72509854704,KBED,KBOS,72509014739,72505914702"
02138,2022-11-28,56.7,38.4,49.6,56.7,31.1,47.4,37.5,63.9,0.096,100,8.33,rain,0,0,33.1,19.5,294.3,1002.2,39.3,9.5,30.3,2.6,4,10,2022-11-28T06:50:57,2022-11-28T16:13:51,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"F2140,KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
02138,2022-11-29,42.5,30.7,37.5,42.2,24.4,33.5,26.9,65.5,0,0,0,,0,0,22.4,10.1,339.5,1024.3,63.3,9.9,15.4,1.3,1,10,2022-11-29T06:52:04,2022-11-29T16:13:27,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F2140,KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
02138,2022-11-30,58.3,35.8,48.2,58.3,32.4,45.7,42,79.2,0.667,100,33.33,rain,0,0,41.1,26.3,182.1,1014.9,97.2,8.4,6.8,0.6,0,10,2022-11-30T06:53:10,2022-11-30T16:13:06,0.24,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"F2140,KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
02138,2022-12-01,43.1,36,39.7,37.1,27.4,31.5,19.5,44.7,0,0,0,,0,0,37.6,21.9,275.3,1017.7,41.3,9.9,44,3.8,4,10,2022-12-01T06:54:14,2022-12-01T16:12:47,0.3,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"F2140,KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
02138,2022-12-02,45.1,32.2,38.6,41.3,26.5,33.3,24.3,57.1,0,0,0,,0,0,15.7,11,224.6,1031.9,41.4,9.9,37.2,3.2,3,10,2022-12-02T06:55:18,2022-12-02T16:12:30,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F2140,KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
02138,2022-12-03,59.3,38.3,50.3,59.3,33.1,48.1,43.8,78.9,0.189,100,37.5,rain,0,0,39.8,25.2,210.3,1019.2,88.3,8.7,7,0.7,0,10,2022-12-03T06:56:20,2022-12-03T16:12:16,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"F2140,KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
02138,2022-12-04,42.9,31.6,38.9,37.9,28.5,33.7,21.1,49.2,0,0,0,,0,0,28.2,14.4,295,1020.2,26,9.9,43.5,3.8,3,10,2022-12-04T06:57:21,2022-12-04T16:12:04,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F2140,KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
02138,2022-12-05,49,27.5,38,43.5,22,33.6,27.8,67.6,0,0,0,,0,0,23.1,16.3,183,1025.7,29.4,9.9,40.3,3.5,3,10,2022-12-05T06:58:21,2022-12-05T16:11:54,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F2140,KOWD,AV085,72509854704,KBED,KBOS,72509014739,72505914702"
02138,2022-12-06,54.7,37.9,46.5,54.7,33,45.2,40.9,81.1,0.086,100,16.67,rain,0,0,22.1,9.2,120.4,1029.8,82,9.8,18.6,1.6,1,10,2022-12-06T06:59:19,2022-12-06T16:11:47,0.49,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"F2140,KOWD,AV085,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
02138,2022-12-07,58.9,48.9,54,58.9,45,53.2,52.1,93,0.8,100,75,rain,0,0,30,13.1,163.2,1022.3,99.4,7.1,6.6,0.5,0,10,2022-12-07T07:00:16,2022-12-07T16:11:43,0.5,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"F2140,KOWD,AV085,72509854704,KBED,KBOS,72509014739,72505914702"
02138,2022-12-08,57.6,36.2,48.5,57.6,30,45.4,36.3,63.8,0,0,0,,0,0,31.5,20.8,321.3,1020.3,20.3,9.9,43.8,3.7,4,10,2022-12-08T07:01:12,2022-12-08T16:11:41,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F2140,KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
02138,2022-12-09,47.2,33.2,38.6,42.1,24.1,31,13.5,39.2,0,0,0,,0,0,25.3,16.8,337.6,1024.1,1.6,9.9,40.5,3.4,3,10,2022-12-09T07:02:06,2022-12-09T16:11:41,0.51,Clear,Clear conditions throughout the day.,clear-day,"F2140,KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
02138,2022-12-10,35,31.1,32.5,26.6,21,23.7,19.8,60,0,0,0,,0,0,26.4,15.3,5.8,1029.9,85.4,9.8,7,0.6,0,10,2022-12-10T07:02:58,2022-12-10T16:11:43,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F2140,KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
02138,2022-12-11,33.4,25.7,28.5,23.8,14.8,18.8,19.6,69.5,0.033,100,16.67,"rain,snow",0.5,0.2,18.3,15.9,3.7,1026.9,99.8,8.1,7.3,0.7,1,10,2022-12-11T07:03:49,2022-12-11T16:11:49,0.55,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,snow,"F2140,KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
02138,2022-12-12,34.2,24.4,28.1,27.8,13.3,18.7,16,62.6,0,0,0,,0.5,0.7,20.8,13.7,340.6,1021.3,50.8,9.8,24.1,2,3,10,2022-12-12T07:04:38,2022-12-12T16:11:56,0.59,Partially cloudy,Clearing in the afternoon.,snow,"F2140,KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
02138,2022-12-13,40.9,24.3,32.4,32.3,13.4,23.4,14.9,48.8,0,0,0,,0.4,0.3,29.5,17.6,299.9,1020.4,18.2,9.9,38.6,3.3,3,10,2022-12-13T07:05:25,2022-12-13T16:12:06,0.62,Clear,Clear conditions throughout the day.,snow,"F2140,KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
02138,2022-12-14,37.4,22.7,31.1,27.6,8,19.8,15.6,52.4,0,0,0,,0.8,0.7,39.1,24.2,311.9,1016.9,31.1,9.8,35.7,3.1,3,10,2022-12-14T07:06:11,2022-12-14T16:12:18,0.67,Partially cloudy,Partly cloudy throughout the day.,snow,"F2140,KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
02138,2022-12-15,43.1,32.3,38.8,36.4,24.6,31.7,32.5,78.1,0.034,100,37.5,rain,0,0.1,35.6,19.1,38.7,1023.9,88,8.9,9.6,0.9,1,10,2022-12-15T07:06:55,2022-12-15T16:12:33,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"F2140,KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
02138,2022-12-16,45,42.3,43.3,36.3,33.4,34.6,40.8,90.5,1.325,100,100,rain,0,0,38.7,28.8,63.9,1009.4,100,3.6,3.3,0.3,0,10,2022-12-16T07:07:36,2022-12-16T16:12:50,0.76,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"F2140,KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
02138,2022-12-17,43,35.2,39,36.1,25.1,30.7,33.4,81,0.194,100,41.67,"rain,snow",0.4,0.1,32.8,18.5,302.9,1000.7,86.8,6.9,15,1.2,1,10,2022-12-17T07:08:16,2022-12-17T16:13:09,0.81,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow clearing later.,snow,"F2140,KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
02138,2022-12-18,41,32.5,36.1,34.1,23.2,28.4,24.3,62.5,0,0,0,,0,0,23,13.8,274.6,1010,50.7,9.9,23.4,2,2,10,2022-12-18T07:08:54,2022-12-18T16:13:31,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F2140,KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
02138,2022-12-19,42.1,29.7,35,33.9,20.6,26.2,21.8,58.8,0,0,0,,0,0,29.9,20.4,286.2,1017.5,41.7,9.9,26.4,2.1,2,10,2022-12-19T07:09:30,2022-12-19T16:13:55,0.91,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"F2140,KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
02138,2022-12-20,40.3,28.6,33.8,34.6,20.4,25.5,20.3,57.6,0,0,0,,0,0,29.9,15.6,314,1026.3,14.5,9.9,32.6,2.7,3,10,2022-12-20T07:10:04,2022-12-20T16:14:22,0.95,Clear,Clear conditions throughout the day.,clear-day,"F2140,KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
02138,2022-12-21,39.3,25.6,31.2,38.2,19.5,26.8,21.4,67.3,0,0,0,,0,0,9.2,7.8,303,1031.6,25,9.9,34.2,2.9,3,10,2022-12-21T07:10:36,2022-12-21T16:14:50,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F2140,KOWD,72509854704,KBED,0518W,KBOS,72509014739,72505914702"
02138,2022-12-22,45.1,26.2,36.5,40.4,23.1,31.9,29.8,76.6,0.138,100,20.83,rain,0,0,32,25.7,83.2,1030.4,73.5,9.5,12,1,1,10,2022-12-22T07:11:05,2022-12-22T16:15:21,1,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"F2140,KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
02138,2022-12-23,57.5,23,46.5,57.5,7.4,40.6,41.3,82.7,0.991,100,79.17,rain,0,0,51.1,35,155.7,994.2,95.9,5.8,10.9,0.9,1,10,2022-12-23T07:11:32,2022-12-23T16:15:54,0,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"F2140,KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
02138,2022-12-24,19.3,11,15.4,6,-6.5,-0.5,-0.3,49.4,0,0,0,,0,0,34,25.4,234.9,1003.5,29.2,9.8,30.9,2.6,3,10,2022-12-24T07:11:58,2022-12-24T16:16:29,0.01,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"F2140,KOWD,AV085,72509854704,KBED,KBOS,72509014739,72505914702"
02138,2022-12-25,27.3,14,20.2,16.1,-2.7,7.2,3.9,49,0,0,0,,0,0,29.8,17.8,234.8,1010.3,15.6,9.9,30.3,2.6,3,10,2022-12-25T07:12:21,2022-12-25T16:17:06,0.03,Clear,Clear conditions throughout the day.,clear-day,"F2140,KOWD,AV085,72509854704,KBED,KBOS,72509014739,72505914702"
02138,2022-12-26,34.2,20.9,26.9,28.2,8.9,17.7,9.9,48.7,0,0,0,,0,0,20.8,14,255.9,1019.7,40.8,9.9,37.3,3.1,3,10,2022-12-26T07:12:41,2022-12-26T16:17:46,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F2140,KOWD,AV085,72509854704,KBED,KBOS,72509014739,72505914702"
02138,2022-12-27,35.7,26.3,30.3,28.2,17.3,22.5,13,48.6,0,0,0,,0,0,23,13.7,261.3,1023.4,56.4,9.9,23.9,2,3,10,2022-12-27T07:13:00,2022-12-27T16:18:27,0.11,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"F2140,KOWD,AV085,72509854704,KBED,KBOS,72509014739,72505914702"
02138,2022-12-28,42.9,22.9,33.5,37.2,15.8,28.1,21.4,61.5,0,0,0,,0,0,24.2,15.3,220.7,1025.5,65.1,9.9,12.9,1.2,1,10,2022-12-28T07:13:16,2022-12-28T16:19:11,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F2140,KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
02138,2022-12-29,54.4,31.1,40.1,54.4,26.9,36.8,28.1,63.9,0,0,0,,0,0,17.2,10.9,220.5,1024.7,34.8,9.9,37.9,3.4,3,10,2022-12-29T07:13:29,2022-12-29T16:19:56,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F2140,KOWD,AV085,72509854704,KBED,KBOS,72509014739,72505914702"
02138,2022-12-30,63.4,37.4,49.3,63.4,31.9,47.1,33.9,56.8,0,0,0,,0,0,15,13.5,218.3,1023.4,64.9,9.9,32.4,2.7,3,10,2022-12-30T07:13:41,2022-12-30T16:20:43,0.27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F2140,KOWD,AV085,72509854704,KBED,KBOS,72509014739,72505914702"
02138,2022-12-31,53.8,45.2,50.4,53.8,40.9,48.7,47.6,90.3,0.286,100,45.83,rain,0,0,18.3,12,206.4,1015.6,86.3,7.1,7,0.6,0,10,2022-12-31T07:13:50,2022-12-31T16:21:32,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"F2140,KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
